timestamp, utilization.gpu [%], power.draw [W], utilization.memory [%], temperature.gpu
2026/03/03 14:33:18.480, 4 %, 11.85 W,,
2026/03/03 14:33:19.480, 4 %, 12.12 W,,
2026/03/03 14:33:20.480, 4 %, 11.63 W,,
2026/03/03 14:33:21.480, 5 %, 11.30 W,,
2026/03/03 14:33:22.480, 6 %, 11.60 W,,
2026/03/03 14:33:23.481, 10 %, 11.19 W,,
2026/03/03 14:33:24.481, 4 %, 10.98 W,,
2026/03/03 14:33:25.481, 4 %, 11.00 W,,
2026/03/03 14:33:26.481, 5 %, 11.04 W,,
2026/03/03 14:33:27.482, 4 %, 11.19 W,,
2026/03/03 14:33:28.482, 4 %, 11.01 W,,
2026/03/03 14:33:29.484, 4 %, 11.34 W,,
2026/03/03 14:33:30.484, 4 %, 11.39 W,,
2026/03/03 14:33:31.484, 4 %, 11.40 W,,
2026/03/03 14:33:32.485, 4 %, 11.21 W,,
2026/03/03 14:33:33.485, 4 %, 11.53 W,,
2026/03/03 14:33:34.486, 4 %, 11.24 W,,
2026/03/03 14:33:35.486, 3 %, 11.27 W,,
2026/03/03 14:33:36.486, 4 %, 11.34 W,,
2026/03/03 14:33:37.486, 83 %, 21.45 W,,
2026/03/03 14:33:38.487, 89 %, 21.09 W,,
2026/03/03 14:33:39.487, 4 %, 11.17 W,,
2026/03/03 14:33:40.487, 4 %, 11.80 W,,
2026/03/03 14:33:41.487, 15 %, 11.89 W,,
2026/03/03 14:33:42.488, 5 %, 9.50 W,,
2026/03/03 14:33:43.488, 6 %, 5.80 W,,
2026/03/03 14:33:44.489, 7 %, 5.95 W,,
2026/03/03 14:33:45.489, 6 %, 6.03 W,,
2026/03/03 14:33:46.490, 6 %, 8.65 W,,
2026/03/03 14:33:47.491, 0 %, 10.66 W,,
2026/03/03 14:33:48.491, 0 %, 10.65 W,,
2026/03/03 14:33:49.606, 29 %, 11.56 W,,
2026/03/03 14:33:50.606, 4 %, 11.58 W,,
2026/03/03 14:33:51.606, 4 %, 12.00 W,,
2026/03/03 14:33:52.607, 4 %, 11.99 W,,
2026/03/03 14:33:53.607, 0 %, 11.62 W,,
2026/03/03 14:33:54.607, 4 %, 10.94 W,,
2026/03/03 14:33:55.607, 7 %, 11.64 W,,
2026/03/03 14:33:56.608, 5 %, 11.12 W,,
2026/03/03 14:33:57.608, 4 %, 11.04 W,,
2026/03/03 14:33:58.609, 5 %, 11.01 W,,
2026/03/03 14:33:59.609, 4 %, 11.27 W,,
2026/03/03 14:34:00.609, 5 %, 11.01 W,,
2026/03/03 14:34:01.609, 5 %, 11.08 W,,
2026/03/03 14:34:02.609, 5 %, 11.49 W,,
2026/03/03 14:34:03.610, 4 %, 11.36 W,,
2026/03/03 14:34:04.610, 6 %, 11.43 W,,
2026/03/03 14:34:05.610, 5 %, 11.41 W,,
2026/03/03 14:34:06.610, 5 %, 11.25 W,,
2026/03/03 14:34:07.612, 4 %, 11.24 W,,
2026/03/03 14:34:08.612, 4 %, 11.25 W,,
2026/03/03 14:34:09.612, 44 %, 12.65 W,,
2026/03/03 14:34:10.612, 84 %, 26.13 W,,
2026/03/03 14:34:11.612, 2 %, 15.70 W,,
2026/03/03 14:34:12.613, 18 %, 11.36 W,,
2026/03/03 14:34:13.613, 0 %, 12.18 W,,
2026/03/03 14:34:14.613, 4 %, 11.33 W,,
2026/03/03 14:34:15.613, 5 %, 6.88 W,,
2026/03/03 14:34:16.613, 9 %, 6.37 W,,
2026/03/03 14:34:17.614, 0 %, 11.24 W,,
2026/03/03 14:34:18.614, 0 %, 10.70 W,,
2026/03/03 14:34:19.615, 0 %, 10.68 W,,
2026/03/03 14:34:20.615, 45 %, 12.15 W,,
2026/03/03 14:34:21.615, 0 %, 11.39 W,,
2026/03/03 14:34:22.615, 4 %, 12.00 W,,
2026/03/03 14:34:23.615, 4 %, 12.02 W,,
2026/03/03 14:34:24.616, 5 %, 11.26 W,,
2026/03/03 14:34:25.616, 8 %, 11.86 W,,
2026/03/03 14:34:26.616, 4 %, 11.29 W,,
2026/03/03 14:34:27.617, 5 %, 11.08 W,,
2026/03/03 14:34:28.617, 4 %, 11.10 W,,
2026/03/03 14:34:29.617, 5 %, 11.27 W,,
2026/03/03 14:34:30.617, 5 %, 11.73 W,,
2026/03/03 14:34:31.617, 4 %, 11.34 W,,
2026/03/03 14:34:32.618, 5 %, 11.39 W,,
2026/03/03 14:34:33.618, 5 %, 11.25 W,,
2026/03/03 14:34:34.618, 4 %, 11.36 W,,
2026/03/03 14:34:35.618, 1 %, 11.12 W,,
2026/03/03 14:34:36.618, 4 %, 11.59 W,,
2026/03/03 14:34:37.619, 4 %, 11.33 W,,
2026/03/03 14:34:38.619, 88 %, 13.89 W,,
2026/03/03 14:34:39.620, 87 %, 26.20 W,,
2026/03/03 14:34:40.620, 5 %, 16.76 W,,
2026/03/03 14:34:41.621, 5 %, 11.68 W,,
2026/03/03 14:34:42.621, 24 %, 11.97 W,,
2026/03/03 14:34:43.621, 4 %, 11.77 W,,
2026/03/03 14:34:44.622, 4 %, 11.17 W,,
2026/03/03 14:34:45.622, 5 %, 6.66 W,,
2026/03/03 14:34:46.623, 6 %, 5.86 W,,
2026/03/03 14:34:47.624, 5 %, 5.64 W,,
2026/03/03 14:34:48.624, 6 %, 5.74 W,,
2026/03/03 14:34:49.625, 4 %, 5.80 W,,
2026/03/03 14:34:50.625, 0 %, 8.78 W,,
2026/03/03 14:34:51.625, 0 %, 10.69 W,,
2026/03/03 14:34:52.626, 0 %, 10.69 W,,
2026/03/03 14:34:53.626, 0 %, 10.68 W,,
2026/03/03 14:34:54.626, 0 %, 11.74 W,,
2026/03/03 14:34:55.627, 2 %, 11.98 W,,
2026/03/03 14:34:56.627, 4 %, 12.18 W,,
2026/03/03 14:34:57.627, 4 %, 12.05 W,,
2026/03/03 14:34:58.627, 4 %, 11.09 W,,
2026/03/03 14:34:59.628, 5 %, 11.09 W,,
2026/03/03 14:35:00.628, 5 %, 11.34 W,,
2026/03/03 14:35:01.628, 4 %, 11.39 W,,
2026/03/03 14:35:02.629, 4 %, 11.06 W,,
2026/03/03 14:35:03.629, 4 %, 11.01 W,,
2026/03/03 14:35:04.629, 5 %, 11.26 W,,
2026/03/03 14:35:05.629, 5 %, 11.04 W,,
2026/03/03 14:35:06.630, 5 %, 11.28 W,,
2026/03/03 14:35:07.630, 4 %, 11.46 W,,
2026/03/03 14:35:08.631, 5 %, 11.17 W,,
2026/03/03 14:35:09.631, 10 %, 12.30 W,,
2026/03/03 14:35:10.632, 2 %, 10.95 W,,
2026/03/03 14:35:11.632, 2 %, 6.20 W,,
2026/03/03 14:35:12.632, 6 %, 7.21 W,,
2026/03/03 14:35:13.632, 0 %, 10.74 W,,
2026/03/03 14:35:14.633, 0 %, 10.51 W,,
2026/03/03 14:35:15.633, 0 %, 10.51 W,,
2026/03/03 14:35:16.633, 5 %, 12.15 W,,
2026/03/03 14:35:17.634, 2 %, 11.61 W,,
2026/03/03 14:35:18.634, 0 %, 11.97 W,,
2026/03/03 14:35:19.634, 0 %, 11.50 W,,
2026/03/03 14:35:20.635, 5 %, 10.91 W,,
2026/03/03 14:35:21.635, 5 %, 11.32 W,,
2026/03/03 14:35:22.635, 4 %, 11.11 W,,
2026/03/03 14:35:23.635, 4 %, 10.89 W,,
2026/03/03 14:35:24.636, 4 %, 10.89 W,,
2026/03/03 14:35:25.636, 4 %, 10.86 W,,
2026/03/03 14:35:26.636, 4 %, 11.09 W,,
2026/03/03 14:35:27.637, 4 %, 10.89 W,,
2026/03/03 14:35:28.637, 6 %, 10.86 W,,
2026/03/03 14:35:29.637, 5 %, 11.13 W,,
2026/03/03 14:35:30.637, 4 %, 10.90 W,,
2026/03/03 14:35:31.638, 18 %, 11.43 W,,
2026/03/03 14:35:32.638, 4 %, 11.73 W,,
2026/03/03 14:35:33.638, 4 %, 10.90 W,,
2026/03/03 14:35:34.639, 5 %, 6.52 W,,
2026/03/03 14:35:35.639, 6 %, 5.90 W,,
2026/03/03 14:35:36.640, 0 %, 11.02 W,,
2026/03/03 14:35:37.640, 0 %, 10.46 W,,
2026/03/03 14:35:38.641, 6 %, 10.59 W,,
2026/03/03 14:35:39.641, 27 %, 11.93 W,,
2026/03/03 14:35:40.641, 0 %, 11.02 W,,
2026/03/03 14:35:41.642, 0 %, 11.65 W,,
2026/03/03 14:35:42.642, 3 %, 12.04 W,,
2026/03/03 14:35:43.642, 5 %, 11.44 W,,
2026/03/03 14:35:44.642, 6 %, 11.43 W,,
2026/03/03 14:35:45.643, 5 %, 11.31 W,,
2026/03/03 14:35:46.643, 4 %, 10.88 W,,
2026/03/03 14:35:47.643, 4 %, 10.85 W,,
2026/03/03 14:35:48.643, 4 %, 10.84 W,,
2026/03/03 14:35:49.643, 5 %, 10.94 W,,
2026/03/03 14:35:50.643, 9 %, 11.42 W,,
2026/03/03 14:35:51.643, 6 %, 10.94 W,,
2026/03/03 14:35:52.644, 20 %, 11.53 W,,
2026/03/03 14:35:53.644, 5 %, 11.59 W,,
2026/03/03 14:35:54.644, 0 %, 10.74 W,,
2026/03/03 14:35:55.644, 5 %, 6.82 W,,
2026/03/03 14:35:56.645, 11 %, 5.94 W,,
2026/03/03 14:35:57.646, 0 %, 10.61 W,,
2026/03/03 14:35:58.646, 0 %, 10.42 W,,
2026/03/03 14:35:59.647, 0 %, 10.52 W,,
2026/03/03 14:36:00.648, 31 %, 10.90 W,,
2026/03/03 14:36:01.648, 5 %, 11.77 W,,
2026/03/03 14:36:02.648, 0 %, 11.63 W,,
2026/03/03 14:36:03.648, 4 %, 11.84 W,,
2026/03/03 14:36:04.648, 5 %, 11.00 W,,
2026/03/03 14:36:05.649, 5 %, 11.19 W,,
2026/03/03 14:36:06.649, 7 %, 11.14 W,,
2026/03/03 14:36:07.650, 4 %, 10.77 W,,
2026/03/03 14:36:08.650, 5 %, 10.86 W,,
2026/03/03 14:36:09.651, 5 %, 11.22 W,,
2026/03/03 14:36:10.651, 2 %, 10.81 W,,
2026/03/03 14:36:11.651, 5 %, 10.86 W,,
2026/03/03 14:36:12.652, 4 %, 11.11 W,,
2026/03/03 14:36:13.652, 5 %, 11.10 W,,
2026/03/03 14:36:14.652, 21 %, 11.51 W,,
2026/03/03 14:36:15.652, 5 %, 11.69 W,,
2026/03/03 14:36:16.652, 4 %, 10.84 W,,
2026/03/03 14:36:17.653, 5 %, 6.49 W,,
2026/03/03 14:36:18.653, 5 %, 5.65 W,,
2026/03/03 14:36:19.653, 5 %, 5.45 W,,
2026/03/03 14:36:20.653, 5 %, 5.79 W,,
2026/03/03 14:36:21.654, 5 %, 5.75 W,,
2026/03/03 14:36:22.654, 7 %, 7.28 W,,
2026/03/03 14:36:23.655, 0 %, 10.63 W,,
2026/03/03 14:36:24.655, 0 %, 10.37 W,,
2026/03/03 14:36:25.656, 0 %, 10.36 W,,
2026/03/03 14:36:26.657, 28 %, 11.40 W,,
2026/03/03 14:36:27.657, 4 %, 11.30 W,,
2026/03/03 14:36:28.657, 4 %, 11.73 W,,
2026/03/03 14:36:29.658, 4 %, 11.86 W,,
2026/03/03 14:36:30.658, 4 %, 11.34 W,,
2026/03/03 14:36:31.658, 4 %, 10.81 W,,
2026/03/03 14:36:32.659, 5 %, 11.13 W,,
2026/03/03 14:36:33.659, 5 %, 10.95 W,,
2026/03/03 14:36:34.659, 4 %, 11.03 W,,
2026/03/03 14:36:35.659, 4 %, 10.78 W,,
2026/03/03 14:36:36.659, 4 %, 10.73 W,,
2026/03/03 14:36:37.659, 4 %, 10.72 W,,
2026/03/03 14:36:38.660, 6 %, 11.04 W,,
2026/03/03 14:36:39.660, 5 %, 11.32 W,,
2026/03/03 14:36:40.660, 18 %, 11.05 W,,
2026/03/03 14:36:41.660, 0 %, 11.75 W,,
2026/03/03 14:36:42.661, 4 %, 11.01 W,,
2026/03/03 14:36:43.661, 6 %, 6.51 W,,
2026/03/03 14:36:44.661, 3 %, 7.99 W,,
2026/03/03 14:36:45.662, 0 %, 10.61 W,,
2026/03/03 14:36:46.663, 0 %, 10.39 W,,
2026/03/03 14:36:47.664, 0 %, 10.38 W,,
2026/03/03 14:36:48.664, 4 %, 11.75 W,,
2026/03/03 14:36:49.664, 1 %, 11.08 W,,
2026/03/03 14:36:50.665, 0 %, 11.84 W,,
2026/03/03 14:36:51.666, 5 %, 11.67 W,,
2026/03/03 14:36:52.666, 4 %, 10.84 W,,
2026/03/03 14:36:53.666, 5 %, 11.13 W,,
2026/03/03 14:36:54.667, 4 %, 10.86 W,,
2026/03/03 14:36:55.667, 4 %, 10.81 W,,
2026/03/03 14:36:56.668, 3 %, 10.97 W,,
2026/03/03 14:36:57.668, 4 %, 10.83 W,,
2026/03/03 14:36:58.668, 6 %, 10.82 W,,
2026/03/03 14:36:59.669, 4 %, 11.56 W,,
2026/03/03 14:37:00.669, 4 %, 11.05 W,,
2026/03/03 14:37:01.670, 10 %, 10.89 W,,
2026/03/03 14:37:02.670, 8 %, 12.03 W,,
2026/03/03 14:37:03.670, 4 %, 10.84 W,,
2026/03/03 14:37:04.671, 4 %, 6.15 W,,
2026/03/03 14:37:05.671, 6 %, 5.48 W,,
2026/03/03 14:37:06.672, 0 %, 10.02 W,,
2026/03/03 14:37:07.672, 0 %, 10.39 W,,
2026/03/03 14:37:08.673, 0 %, 10.40 W,,
2026/03/03 14:37:09.673, 46 %, 11.75 W,,
2026/03/03 14:37:10.673, 2 %, 11.17 W,,
2026/03/03 14:37:11.674, 2 %, 11.74 W,,
2026/03/03 14:37:12.674, 4 %, 11.46 W,,
2026/03/03 14:37:13.675, 5 %, 11.12 W,,
2026/03/03 14:37:14.675, 5 %, 11.20 W,,
2026/03/03 14:37:15.675, 3 %, 11.09 W,,
2026/03/03 14:37:16.675, 4 %, 10.67 W,,
2026/03/03 14:37:17.675, 4 %, 10.72 W,,
2026/03/03 14:37:18.676, 4 %, 10.73 W,,
2026/03/03 14:37:19.676, 4 %, 10.97 W,,
2026/03/03 14:37:20.676, 4 %, 10.78 W,,
2026/03/03 14:37:21.676, 5 %, 10.91 W,,
2026/03/03 14:37:22.677, 4 %, 11.33 W,,
2026/03/03 14:37:23.677, 5 %, 11.19 W,,
2026/03/03 14:37:24.677, 4 %, 11.11 W,,
2026/03/03 14:37:25.677, 11 %, 12.10 W,,
2026/03/03 14:37:26.677, 4 %, 10.90 W,,
2026/03/03 14:37:27.678, 5 %, 6.23 W,,
2026/03/03 14:37:28.678, 5 %, 5.72 W,,
2026/03/03 14:37:29.679, 5 %, 5.66 W,,
2026/03/03 14:37:30.679, 5 %, 5.57 W,,
2026/03/03 14:37:31.679, 5 %, 5.49 W,,
2026/03/03 14:37:32.680, 5 %, 5.74 W,,
2026/03/03 14:37:33.680, 5 %, 5.61 W,,
2026/03/03 14:37:34.680, 0 %, 8.79 W,,
2026/03/03 14:37:35.680, 0 %, 10.36 W,,
2026/03/03 14:37:36.681, 0 %, 10.36 W,,
2026/03/03 14:37:37.681, 29 %, 11.10 W,,
2026/03/03 14:37:38.681, 4 %, 11.47 W,,
2026/03/03 14:37:39.681, 5 %, 11.70 W,,
2026/03/03 14:37:40.682, 5 %, 11.80 W,,
2026/03/03 14:37:41.682, 4 %, 11.61 W,,
2026/03/03 14:37:42.682, 4 %, 10.94 W,,
2026/03/03 14:37:43.682, 6 %, 11.08 W,,
2026/03/03 14:37:44.683, 4 %, 11.02 W,,
2026/03/03 14:37:45.683, 4 %, 10.76 W,,
2026/03/03 14:37:46.683, 4 %, 10.97 W,,
2026/03/03 14:37:47.683, 4 %, 10.75 W,,
2026/03/03 14:37:48.683, 6 %, 10.80 W,,
2026/03/03 14:37:49.684, 20 %, 11.58 W,,
2026/03/03 14:37:50.684, 5 %, 10.77 W,,
2026/03/03 14:37:51.685, 19 %, 11.40 W,,
2026/03/03 14:37:52.685, 4 %, 11.50 W,,
2026/03/03 14:37:53.685, 4 %, 10.86 W,,
2026/03/03 14:37:54.685, 5 %, 6.12 W,,
2026/03/03 14:37:55.686, 0 %, 9.27 W,,
2026/03/03 14:37:56.687, 0 %, 10.36 W,,
2026/03/03 14:37:57.687, 0 %, 10.36 W,,
2026/03/03 14:37:58.687, 0 %, 10.35 W,,
2026/03/03 14:37:59.688, 4 %, 11.91 W,,
2026/03/03 14:38:00.688, 5 %, 11.49 W,,
2026/03/03 14:38:01.688, 4 %, 11.83 W,,
2026/03/03 14:38:02.689, 5 %, 11.82 W,,
2026/03/03 14:38:03.689, 3 %, 10.79 W,,
2026/03/03 14:38:04.689, 4 %, 11.35 W,,
